customer_id,customer_name,city,acquisition_channel,signup_date,total_orders,completed_orders,total_revenue,avg_order_value,first_order_date,last_order_date,most_recent_order
C1893,Barkha Nagi,Kolkata,social_media,2024-05-06,7,6,29020.45,4836.74,2024-06-26,2024-06-30,2024-06-30
C1226,Omisha Vohra,Hyderabad,social_media,2023-09-19,1,1,4612.44,4612.44,2024-06-30,2024-06-30,2024-06-30
C0044,Nachiket Magar,Delhi,organic,2023-10-24,10,8,35019.69,4377.46,2023-12-20,2024-06-30,2024-06-30
C1246,Udarsh Bhattacharyya,Bengaluru,organic,2023-03-21,4,1,1059.91,1059.91,2024-04-13,2024-06-30,2024-06-30
C0703,Jeevika Krish,Jaipur,social_media,2022-06-24,2,1,2373.8,2373.8,2023-09-15,2024-05-14,2024-05-14
C0466,Ryan Chatterjee,Kolkata,organic,2023-05-25,7,5,23752.04,4750.41,2023-06-09,2024-06-30,2024-06-30
C0579,Qarin Kant,Bengaluru,referral,2023-10-21,2,2,15059.02,7529.51,2023-12-05,2024-06-30,2024-06-30
C1890,Sara Dada,Bengaluru,referral,2022-05-13,6,3,12914.79,4304.93,2022-06-06,2023-12-31,2023-12-31
C0294,Nitesh Narang,Surat,referral,2023-10-08,10,5,27295.39,5459.08,2023-11-03,2024-06-30,2024-06-30
C1838,Mahika Dutta,Delhi,organic,2022-08-27,9,7,21766.64,3109.52,2023-02-07,2024-06-25,2024-06-25
C1420,Atharv Dube,Chennai,paid_search,2022-10-31,5,5,38740.56,7748.11,2022-12-16,2023-12-25,2023-12-25
C1011,Samar Mander,Jaipur,referral,2023-01-11,5,2,14946.26,7473.13,2023-10-07,2024-04-16,2024-04-16
C0459,Harrison Srinivas,Pune,paid_search,2022-04-27,2,1,1888.04,1888.04,2022-10-18,2023-10-27,2023-10-27
C1131,Yashica Bhagat,Surat,referral,2022-10-26,9,6,26230.58,4371.76,2023-01-08,2024-06-30,2024-06-30
C1944,Brinda Chacko,Kolkata,organic,2023-10-12,6,1,1818.37,1818.37,2023-12-30,2024-06-30,2024-06-30
C1503,Dhriti Thakur,Kolkata,referral,2024-05-17,3,2,9902.2,4951.1,2024-06-30,2024-06-30,2024-06-30
C0779,Ridhi Dalal,Hyderabad,social_media,2023-11-28,4,1,18038.9,18038.9,2023-12-14,2024-06-30,2024-06-30
C0198,Nilima Nigam,Delhi,social_media,2022-07-23,2,2,17050.66,8525.33,2023-03-05,2023-09-04,2023-09-04
C0860,Bhavani Kadakia,Delhi,email,2024-05-17,4,4,15963.27,3990.82,2024-06-08,2024-06-30,2024-06-30
C0840,Patrick Baral,Hyderabad,social_media,2023-02-11,7,7,34619.56,4945.65,2023-03-05,2024-06-30,2024-06-30
C1097,Sanaya Chacko,Jaipur,paid_search,2022-06-09,12,8,44003.04,5500.38,2022-07-28,2024-05-17,2024-05-17
C0456,Sanya Apte,Ahmedabad,social_media,2022-10-06,7,3,6703.28,2234.43,2022-11-21,2024-04-30,2024-04-30
C1038,Xavier Jaggi,Delhi,social_media,2024-06-08,4,1,7615.2,7615.2,2024-06-30,2024-06-30,2024-06-30
C1949,Chasmum Rai,Surat,social_media,2024-02-10,6,3,15853.8,5284.6,2024-03-10,2024-06-30,2024-06-30
C0603,Frederick Kalita,Mumbai,organic,2024-03-21,8,6,19410.86,3235.14,2024-03-24,2024-06-30,2024-06-30
C1197,Lipika Deol,Mumbai,referral,2024-01-25,5,5,25040.5,5008.1,2024-03-18,2024-06-30,2024-06-30
C1457,Liam Cheema,Ahmedabad,paid_search,2024-05-27,11,7,49287.92,7041.13,2024-06-23,2024-06-30,2024-06-30
C0134,Ayush Batra,Surat,social_media,2024-03-15,7,5,22289.02,4457.8,2024-06-30,2024-06-30,2024-06-30
C0745,Ekiya Seshadri,Chennai,social_media,2022-01-10,4,3,6300.39,2100.13,2022-07-15,2023-06-01,2023-06-01
C1703,Fitan Pal,Surat,paid_search,2022-02-04,7,4,17226.63,4306.66,2022-03-19,2023-11-25,2023-11-25
C0652,Janani Verma,Surat,organic,2023-10-19,3,1,4906.0,4906.0,2024-03-04,2024-06-30,2024-06-30
C1406,Faras Dhillon,Kolkata,referral,2022-05-21,9,7,34897.05,4985.29,2022-06-24,2024-03-10,2024-03-10
C1089,Oeshi Bajwa,Mumbai,organic,2022-03-11,4,2,4989.5,2494.75,2022-11-08,2023-04-08,2023-04-08
C0872,Tristan Dixit,Delhi,email,2022-07-03,1,1,9822.57,9822.57,2023-06-14,2023-06-14,2023-06-14
C1166,Daksha Chander,Hyderabad,organic,2023-07-18,8,4,19447.84,4861.96,2023-08-27,2024-06-30,2024-06-30
C1248,Harini Guha,Jaipur,social_media,2023-02-24,3,2,5467.8,2733.9,2024-06-30,2024-06-30,2024-06-30
C1626,Vedhika Basak,Chennai,referral,2023-06-18,5,3,9270.07,3090.02,2024-01-01,2024-06-30,2024-06-30
C0817,Mitesh Tandon,Bengaluru,social_media,2023-08-29,5,4,13987.84,3496.96,2023-11-24,2024-06-30,2024-06-30
C0460,Chaitaly Bahri,Surat,paid_search,2022-10-18,6,2,4280.54,2140.27,2022-10-26,2024-06-30,2024-06-30
C1810,Kabir Venkataraman,Surat,paid_search,2023-10-14,5,3,7515.0,2505.0,2024-06-30,2024-06-30,2024-06-30
C0938,Meghana Sarma,Kolkata,paid_search,2022-10-15,8,4,19731.46,4932.87,2023-03-30,2024-06-30,2024-06-30
C0915,Ishanvi Gade,Jaipur,paid_search,2023-07-25,4,2,2163.46,1081.73,2023-10-28,2024-06-30,2024-06-30
C1413,Nicholas Sarin,Hyderabad,social_media,2023-05-24,8,6,21187.38,3531.23,2023-09-03,2024-06-30,2024-06-30
C1475,Yuvraj Choudhry,Kolkata,organic,2024-05-22,5,3,11639.54,3879.85,2024-06-30,2024-06-30,2024-06-30
C0469,Rachit Sehgal,Pune,organic,2024-04-05,5,3,27576.28,9192.09,2024-06-30,2024-06-30,2024-06-30
C0297,Aachal Aggarwal,Delhi,paid_search,2022-08-19,2,2,3321.69,1660.84,2023-06-29,2023-08-13,2023-08-13
C1141,Hamsini Kade,Bengaluru,social_media,2022-03-03,8,5,22093.7,4418.74,2022-08-29,2024-02-03,2024-02-03
C1704,Kabir Tripathi,Hyderabad,social_media,2023-12-17,8,8,35143.43,4392.93,2024-03-29,2024-06-30,2024-06-30
C1090,Om Mangal,Mumbai,email,2022-02-10,8,5,10379.99,2076.0,2022-02-28,2023-12-25,2023-12-25
C0309,Omaja Rege,Ahmedabad,referral,2023-11-07,3,2,10284.97,5142.48,2024-06-30,2024-06-30,2024-06-30
C1830,Jonathan Palan,Hyderabad,referral,2023-02-27,6,4,6582.81,1645.7,2023-05-15,2024-06-30,2024-06-30
C1484,Vedant Vohra,Surat,organic,2022-07-01,10,6,25965.69,4327.62,2022-08-27,2024-05-04,2024-05-04
C0319,Madhav Babu,Bengaluru,paid_search,2022-02-07,6,5,42193.17,8438.63,2022-05-02,2023-11-28,2023-11-28
C0748,Kritika Rai,Bengaluru,referral,2024-06-29,6,2,5529.13,2764.57,2024-06-30,2024-06-30,2024-06-30
C1281,Ladli Bal,Delhi,organic,2024-04-06,4,3,11637.05,3879.02,2024-06-30,2024-06-30,2024-06-30
C0324,Kashvi Bhasin,Chennai,paid_search,2024-03-11,8,4,13808.64,3452.16,2024-03-23,2024-06-30,2024-06-30
C1653,Urvashi Kadakia,Surat,referral,2024-03-24,7,3,9164.55,3054.85,2024-06-30,2024-06-30,2024-06-30
C0001,Aryan Maharaj,Jaipur,organic,2023-07-29,4,3,14036.24,4678.75,2023-07-30,2024-06-30,2024-06-30
C1579,Tanveer Radhakrishnan,Pune,organic,2024-02-06,6,4,16723.85,4180.96,2024-06-30,2024-06-30,2024-06-30
C0641,Kashish Patla,Pune,email,2022-06-15,5,4,7859.91,1964.98,2023-02-20,2024-05-08,2024-05-08
C0543,Nimrat Chhabra,Pune,social_media,2024-06-14,5,4,8272.98,2068.25,2024-06-30,2024-06-30,2024-06-30
C0747,Shivani Patil,Jaipur,paid_search,2023-10-19,3,2,5889.36,2944.68,2024-06-16,2024-06-30,2024-06-30
C0133,Radha Chaudhari,Chennai,organic,2022-11-08,3,1,2223.06,2223.06,2022-12-05,2024-06-30,2024-06-30
C1462,Vanya Suri,Chennai,referral,2023-09-26,6,3,13533.74,4511.25,2024-05-08,2024-06-30,2024-06-30
C1820,Luke Kar,Hyderabad,referral,2023-09-04,3,1,13397.44,13397.44,2023-09-08,2024-03-24,2024-03-24
C1868,Faraj Desai,Pune,email,2022-08-27,5,1,573.6,573.6,2023-01-09,2024-06-22,2024-06-22
C1312,Michael Vaidya,Bengaluru,organic,2022-01-30,4,2,4609.7,2304.85,2022-05-31,2023-10-20,2023-10-20
C0839,Jasmit Warrior,Surat,social_media,2023-12-14,5,4,23684.68,5921.17,2024-06-30,2024-06-30,2024-06-30
C1559,Leena Tandon,Jaipur,organic,2022-09-15,5,1,4324.35,4324.35,2023-01-16,2024-06-26,2024-06-26
C0981,Aadhya Mitra,Delhi,social_media,2024-02-10,1,1,2888.57,2888.57,2024-06-01,2024-06-01,2024-06-01
C1807,Osha Ratta,Ahmedabad,organic,2023-07-16,4,4,10237.24,2559.31,2023-12-28,2024-06-30,2024-06-30
C1422,Charan Sanghvi,Chennai,paid_search,2024-05-22,2,1,591.74,591.74,2024-06-30,2024-06-30,2024-06-30
C1907,Jack Dutt,Surat,social_media,2022-09-12,6,3,9415.93,3138.64,2023-04-14,2024-06-30,2024-06-30
C1878,Jagdish Narula,Bengaluru,organic,2023-07-22,1,1,14349.2,14349.2,2023-12-23,2023-12-23,2023-12-23
C1435,Nathan Vig,Ahmedabad,referral,2023-08-28,6,4,15574.78,3893.7,2024-03-04,2024-06-30,2024-06-30
C1783,Anya Yogi,Surat,organic,2023-01-26,6,3,8574.57,2858.19,2023-03-19,2024-06-30,2024-06-30
C1989,Oviya Brar,Mumbai,organic,2023-07-29,7,7,21426.57,3060.94,2023-08-02,2024-06-30,2024-06-30
C0162,Azaan Bhat,Pune,referral,2022-12-10,3,2,2944.0,1472.0,2023-12-07,2024-06-30,2024-06-30
C1127,Yashodhara Kunda,Delhi,referral,2023-02-15,7,6,27701.68,4616.95,2023-03-14,2024-06-29,2024-06-29
C1946,Vrishti Nagar,Bengaluru,paid_search,2023-08-02,4,1,4494.02,4494.02,2024-01-06,2024-06-30,2024-06-30
C0040,Meghana Deep,Ahmedabad,referral,2022-09-06,3,1,1808.56,1808.56,2022-12-13,2024-06-30,2024-06-30
C1194,Neelima Mutti,Hyderabad,email,2023-08-22,7,3,5327.42,1775.81,2023-10-25,2024-06-30,2024-06-30
C1043,Rehaan Singh,Bengaluru,social_media,2023-08-15,5,1,570.12,570.12,2023-08-17,2024-06-30,2024-06-30
C1577,Upma Menon,Surat,paid_search,2023-08-10,3,1,482.41,482.41,2024-06-30,2024-06-30,2024-06-30
C0610,Pavani Desai,Ahmedabad,email,2023-11-27,6,4,17416.95,4354.24,2024-01-02,2024-06-30,2024-06-30
C1227,Patrick Prasad,Ahmedabad,organic,2022-04-17,6,4,19375.96,4843.99,2022-06-14,2023-08-26,2023-08-26
C1002,Kevin Barman,Kolkata,social_media,2023-05-22,8,4,44729.41,11182.35,2023-07-05,2024-06-30,2024-06-30
C1919,Luke Chawla,Hyderabad,paid_search,2023-07-13,3,1,2162.8,2162.8,2024-06-15,2024-06-30,2024-06-30
C1301,Quincy Ratti,Delhi,email,2023-12-03,3,2,4407.21,2203.61,2024-03-29,2024-06-30,2024-06-30
C0023,Siddharth Zacharia,Surat,email,2022-09-04,1,0,0.0,,2023-09-20,2023-09-20,2023-09-20
C0980,Jairaj Warrior,Hyderabad,organic,2022-01-05,6,3,7991.08,2663.69,2022-04-14,2023-09-30,2023-09-30
C0007,Chaaya Pathak,Surat,organic,2023-03-09,4,1,506.91,506.91,2023-05-17,2024-06-30,2024-06-30
C1606,Yochana Borah,Surat,social_media,2024-04-12,4,2,14114.25,7057.13,2024-06-30,2024-06-30,2024-06-30
C1743,Omisha Lad,Ahmedabad,referral,2022-11-19,3,3,21986.39,7328.8,2023-10-21,2024-06-30,2024-06-30
C1321,Qasim Krishnan,Bengaluru,referral,2022-12-19,2,2,10724.68,5362.34,2023-11-05,2024-06-01,2024-06-01
C0190,Faqid Goel,Bengaluru,organic,2023-09-29,6,5,15091.71,3018.34,2024-04-05,2024-06-30,2024-06-30
C0036,Dipta Bhandari,Pune,organic,2022-02-02,7,6,31619.12,5269.85,2022-02-11,2023-10-01,2023-10-01
C1833,Ojas Prasad,Surat,paid_search,2022-10-06,4,3,4389.81,1463.27,2022-11-03,2023-08-08,2023-08-08
C1123,Dominic Chaudry,Chennai,referral,2022-11-24,6,0,0.0,,2023-03-03,2024-06-30,2024-06-30
C0616,Sanya Edwin,Delhi,organic,2023-07-30,7,5,14034.35,2806.87,2024-06-30,2024-06-30,2024-06-30
C0205,Mitesh Gaba,Ahmedabad,organic,2023-03-07,7,5,9412.4,1882.48,2023-04-16,2024-06-30,2024-06-30
C0323,Laksh Kashyap,Bengaluru,organic,2023-02-24,7,3,9081.89,3027.3,2023-10-17,2024-06-30,2024-06-30
C0383,Vrishti Dhar,Jaipur,paid_search,2024-01-31,6,3,4496.35,1498.78,2024-05-15,2024-06-30,2024-06-30
C1859,Ranveer Mukherjee,Chennai,social_media,2024-03-24,5,1,1269.11,1269.11,2024-06-30,2024-06-30,2024-06-30
C1569,Nilima Bhardwaj,Ahmedabad,paid_search,2022-10-16,4,2,4914.71,2457.36,2023-03-14,2024-04-16,2024-04-16
C1142,Radha Bhattacharyya,Mumbai,email,2022-04-06,5,3,15865.17,5288.39,2022-09-18,2024-03-18,2024-03-18
C1329,Darsh Gupta,Hyderabad,organic,2022-01-09,8,4,13740.46,3435.12,2022-01-29,2023-12-29,2023-12-29
C0154,Jhalak Parmer,Surat,referral,2023-03-30,7,2,8401.66,4200.83,2023-05-11,2024-06-30,2024-06-30
C1573,Ira Zachariah,Bengaluru,organic,2023-10-12,4,4,15377.4,3844.35,2023-12-24,2024-06-30,2024-06-30
C1193,Vincent Kala,Jaipur,paid_search,2023-04-29,5,1,6540.04,6540.04,2023-06-06,2024-06-30,2024-06-30
C1793,Aradhana Shroff,Mumbai,organic,2022-07-08,6,4,17938.59,4484.65,2023-01-12,2024-05-03,2024-05-03
C1448,Lekha Mander,Jaipur,referral,2024-04-26,6,6,21111.33,3518.56,2024-06-30,2024-06-30,2024-06-30
C1074,Maanas Tiwari,Hyderabad,organic,2022-05-24,5,4,12856.13,3214.03,2023-01-20,2023-08-29,2023-08-29
C0412,Faraj Taneja,Kolkata,paid_search,2023-05-06,7,4,29585.79,7396.45,2023-07-25,2024-06-30,2024-06-30
C1529,Owen Nagi,Surat,organic,2022-11-27,6,6,20652.44,3442.07,2023-04-01,2024-06-30,2024-06-30
C1158,Nidra Arora,Bengaluru,referral,2022-04-03,7,5,16963.43,3392.69,2022-08-07,2024-03-20,2024-03-20
C0192,Chavvi Maharaj,Ahmedabad,social_media,2022-08-12,3,3,16777.1,5592.37,2023-01-02,2024-04-21,2024-04-21
C0546,Rachita Subramanian,Ahmedabad,email,2022-10-07,4,3,17013.62,5671.21,2023-07-30,2024-06-10,2024-06-10
C0471,Odika Karan,Delhi,referral,2023-04-16,4,3,8534.8,2844.93,2024-02-06,2024-06-30,2024-06-30
C1230,Fariq Memon,Pune,paid_search,2022-04-01,4,2,3006.22,1503.11,2022-08-22,2024-02-15,2024-02-15
C1595,Gunbir Kata,Mumbai,paid_search,2022-06-22,6,2,1246.33,623.17,2022-07-04,2024-04-09,2024-04-09
C0321,Vritti Sharma,Ahmedabad,organic,2024-06-14,5,3,16087.36,5362.45,2024-06-30,2024-06-30,2024-06-30
C1370,Bhavini Choudhry,Bengaluru,referral,2024-01-03,4,2,5299.44,2649.72,2024-03-30,2024-06-30,2024-06-30
C0977,Kavya Chowdhury,Kolkata,paid_search,2023-11-05,7,1,3494.2,3494.2,2023-11-10,2024-06-30,2024-06-30
C0301,Joshua Kapoor,Hyderabad,paid_search,2023-04-29,2,0,0.0,,2024-04-02,2024-06-30,2024-06-30
C1818,Deepa Soni,Ahmedabad,organic,2023-05-19,6,5,32417.59,6483.52,2023-06-04,2024-06-30,2024-06-30
C1065,Harini Dutta,Bengaluru,social_media,2024-03-03,7,5,26420.4,5284.08,2024-05-11,2024-06-30,2024-06-30
C1668,Gaurangi Nadig,Hyderabad,email,2023-03-16,5,2,9216.54,4608.27,2024-05-13,2024-06-30,2024-06-30
C1814,Ayush Bal,Kolkata,organic,2023-01-10,1,1,4012.53,4012.53,2023-06-03,2023-06-03,2023-06-03
C1485,Gautami Sethi,Bengaluru,organic,2024-04-14,4,2,20913.19,10456.6,2024-06-30,2024-06-30,2024-06-30
C0733,Max Guha,Ahmedabad,organic,2022-12-05,2,1,3577.3,3577.3,2023-03-11,2023-05-30,2023-05-30
C0957,Upasna Bains,Kolkata,organic,2022-12-06,10,5,5821.19,1164.24,2022-12-14,2024-06-30,2024-06-30
C0837,Upkaar Aggarwal,Delhi,social_media,2024-01-30,5,2,7306.39,3653.2,2024-02-29,2024-06-30,2024-06-30
C0592,Aishani Pingle,Pune,email,2023-01-31,4,3,10086.14,3362.05,2023-04-20,2024-06-30,2024-06-30
C1318,Charan Modi,Pune,paid_search,2022-09-05,4,2,5856.8,2928.4,2022-10-23,2023-05-16,2023-05-16
C1109,Vivaan Tak,Chennai,paid_search,2023-03-16,7,4,16474.2,4118.55,2023-07-18,2024-06-30,2024-06-30
C0681,Jeremiah Sura,Pune,social_media,2022-07-19,6,5,18067.3,3613.46,2022-08-15,2023-10-19,2023-10-19
C0985,Sudiksha Bala,Pune,social_media,2023-10-17,3,2,5500.93,2750.47,2023-11-21,2024-06-30,2024-06-30
C1512,Hemang Som,Jaipur,referral,2024-01-28,4,2,21683.48,10841.74,2024-06-30,2024-06-30,2024-06-30
C1075,Simon Shah,Hyderabad,social_media,2022-03-28,5,1,1010.98,1010.98,2022-06-16,2023-12-20,2023-12-20
C0328,Yagnesh Kara,Ahmedabad,referral,2022-11-21,8,5,20148.62,4029.72,2022-12-20,2024-06-30,2024-06-30
C1930,Charita Sachar,Pune,referral,2022-09-29,5,1,2606.76,2606.76,2022-11-02,2024-03-29,2024-03-29
C0899,Varenya Baria,Mumbai,organic,2022-12-21,6,5,22652.2,4530.44,2022-12-24,2023-12-21,2023-12-21
C1497,Bhanumati Thakkar,Bengaluru,paid_search,2022-05-16,2,1,2149.35,2149.35,2023-11-18,2023-11-19,2023-11-19
C0766,Parth Hari,Chennai,paid_search,2023-10-17,6,4,12947.17,3236.79,2023-11-06,2024-06-30,2024-06-30
C1206,Reyansh Ben,Ahmedabad,organic,2022-06-29,4,3,13256.84,4418.95,2023-06-28,2024-05-02,2024-05-02
C1190,Amol Sama,Bengaluru,organic,2022-10-04,3,1,9816.4,9816.4,2023-02-22,2024-06-30,2024-06-30
C1832,Irya Vora,Ahmedabad,social_media,2023-10-15,4,1,977.38,977.38,2023-10-16,2024-06-30,2024-06-30
C1940,Balveer Deshmukh,Pune,referral,2022-12-09,4,2,8658.59,4329.3,2023-01-27,2024-03-25,2024-03-25
C0097,Qasim Handa,Pune,referral,2022-11-12,5,4,25057.49,6264.37,2022-12-15,2024-06-30,2024-06-30
C0013,Meghana Shanker,Bengaluru,paid_search,2023-03-22,4,1,4403.78,4403.78,2023-10-30,2024-06-30,2024-06-30
C1398,Ishwar Mallick,Delhi,social_media,2022-02-19,6,5,20091.23,4018.25,2022-08-20,2023-11-17,2023-11-17
C0008,Bimala Buch,Surat,email,2023-01-26,5,2,3836.54,1918.27,2023-08-18,2024-06-30,2024-06-30
C0646,Gopal Sengupta,Surat,paid_search,2022-11-07,4,4,10759.75,2689.94,2023-01-14,2023-10-06,2023-10-06
C1797,Tanvi Iyer,Ahmedabad,paid_search,2024-06-18,9,4,19647.86,4911.97,2024-06-30,2024-06-30,2024-06-30
C1360,Gauri Devi,Chennai,paid_search,2023-08-23,6,4,13819.6,3454.9,2024-04-01,2024-06-30,2024-06-30
C1439,Unni Tandon,Delhi,referral,2023-05-15,6,5,17695.21,3539.04,2023-06-07,2024-06-30,2024-06-30
C1719,Tanveer Sarkar,Jaipur,referral,2024-06-16,5,2,8768.81,4384.41,2024-06-30,2024-06-30,2024-06-30
C0685,Adya Peri,Kolkata,paid_search,2022-04-10,2,1,4406.76,4406.76,2023-02-08,2023-11-08,2023-11-08
C0949,Vyanjana Sankar,Jaipur,email,2023-07-02,6,3,18200.29,6066.76,2023-07-28,2024-06-30,2024-06-30
C0343,Frado Kibe,Chennai,social_media,2023-04-22,10,6,11000.45,1833.41,2023-08-16,2024-06-30,2024-06-30
C1647,Mason Singhal,Surat,email,2023-02-20,3,3,3581.83,1193.94,2024-03-23,2024-04-15,2024-04-15
C1738,Tanvi Pillay,Bengaluru,referral,2022-12-31,6,5,10913.62,2182.72,2023-01-31,2024-06-30,2024-06-30
C1761,Peter Baria,Bengaluru,email,2023-08-09,10,4,8853.57,2213.39,2023-08-24,2024-06-30,2024-06-30
C0557,Ronith Hari,Delhi,organic,2022-01-06,4,3,23422.32,7807.44,2022-02-10,2023-02-17,2023-02-17
C1912,Wyatt Sarin,Bengaluru,paid_search,2022-06-20,8,6,18970.07,3161.68,2022-10-30,2024-05-28,2024-05-28
C0078,Meera Bala,Chennai,organic,2023-01-14,5,2,3676.74,1838.37,2023-05-06,2024-06-30,2024-06-30
C1207,Samarth Keer,Hyderabad,social_media,2022-02-27,4,4,10087.34,2521.84,2022-04-22,2023-10-28,2023-10-28
C0263,Laksh Nath,Kolkata,organic,2022-07-22,7,2,7324.78,3662.39,2022-09-07,2024-05-07,2024-05-07
C0501,Qadim Nayak,Surat,social_media,2024-04-09,4,4,17683.22,4420.81,2024-04-20,2024-06-30,2024-06-30
C1456,Wakeeta Dara,Surat,paid_search,2023-03-31,3,0,0.0,,2023-10-04,2024-06-30,2024-06-30
C0442,Lipika Madan,Surat,social_media,2024-04-18,7,4,19322.71,4830.68,2024-06-30,2024-06-30,2024-06-30
C1012,Aayush Vora,Ahmedabad,paid_search,2022-02-12,5,2,3631.67,1815.84,2022-05-28,2023-10-12,2023-10-12
C1112,Joshua Lad,Ahmedabad,referral,2022-02-26,1,1,6094.41,6094.41,2022-05-23,2022-05-23,2022-05-23
C0387,Vedhika Oza,Mumbai,social_media,2022-10-14,2,2,4406.34,2203.17,2023-01-21,2024-06-30,2024-06-30
C0204,Chakrika Chaudhuri,Pune,organic,2023-10-26,2,1,3923.37,3923.37,2024-06-30,2024-06-30,2024-06-30
C1567,Damyanti Nagi,Delhi,organic,2023-05-30,6,3,5462.96,1820.99,2023-11-21,2024-06-30,2024-06-30
C0901,Tristan Mall,Surat,email,2024-02-27,4,2,5375.47,2687.74,2024-03-29,2024-06-30,2024-06-30
C1316,Gavin Behl,Ahmedabad,paid_search,2024-04-23,3,1,7471.54,7471.54,2024-06-30,2024-06-30,2024-06-30
C0430,Darika Sheth,Mumbai,social_media,2023-07-24,7,4,11217.44,2804.36,2024-03-19,2024-06-30,2024-06-30
C1204,Samesh Zacharia,Bengaluru,social_media,2023-08-01,6,3,14469.25,4823.08,2023-10-31,2024-06-30,2024-06-30
C1084,Chakradev Savant,Pune,email,2022-01-13,3,3,29995.8,9998.6,2022-08-22,2023-01-03,2023-01-03
C0630,Adya Kothari,Bengaluru,social_media,2023-07-19,4,2,4126.14,2063.07,2023-12-04,2024-06-30,2024-06-30
C0354,Balhaar Parsa,Hyderabad,social_media,2022-10-21,5,4,39687.19,9921.8,2022-11-20,2024-06-30,2024-06-30
C1045,Sarthak Mandal,Mumbai,organic,2024-02-20,3,1,2501.77,2501.77,2024-06-30,2024-06-30,2024-06-30
C0048,Kala Divan,Chennai,paid_search,2022-07-07,3,1,1204.56,1204.56,2023-08-27,2024-02-21,2024-02-21
C1138,Jagvi Bassi,Kolkata,referral,2022-01-02,6,4,8221.01,2055.25,2022-09-27,2023-11-04,2023-11-04
C0569,Ekbal Dube,Delhi,email,2023-01-05,6,1,2120.08,2120.08,2023-06-15,2024-06-30,2024-06-30
C0411,Jacob Balan,Mumbai,organic,2023-10-21,2,0,0.0,,2024-02-29,2024-06-04,2024-06-04
C0750,Sanaya Mani,Pune,organic,2022-04-26,5,3,10642.43,3547.48,2022-12-19,2023-09-25,2023-09-25
C1728,Indira Sankar,Jaipur,paid_search,2022-12-28,11,7,21450.19,3064.31,2023-08-16,2024-06-30,2024-06-30
C0406,Dayita Brar,Delhi,paid_search,2024-02-03,9,4,25923.46,6480.87,2024-05-29,2024-06-30,2024-06-30
C0398,Indali Sanghvi,Hyderabad,paid_search,2022-08-10,3,2,4697.36,2348.68,2022-10-03,2023-07-03,2023-07-03
C1234,Gayathri Prabhakar,Kolkata,email,2023-03-25,4,3,7136.13,2378.71,2023-12-16,2024-06-30,2024-06-30
C1960,Maanas Gulati,Surat,organic,2022-11-28,5,3,17360.52,5786.84,2023-02-14,2024-06-30,2024-06-30
C0988,Ekaja Seth,Bengaluru,referral,2023-09-25,5,4,14029.82,3507.46,2023-11-11,2024-06-30,2024-06-30
C1856,Vedant Nadig,Mumbai,referral,2024-06-27,3,2,2858.47,1429.24,2024-06-30,2024-06-30,2024-06-30
C0085,Mekhala Issac,Surat,organic,2022-10-16,3,2,13938.69,6969.35,2023-02-14,2024-06-30,2024-06-30
C0538,Jagat Tank,Ahmedabad,paid_search,2023-08-08,2,1,12424.05,12424.05,2024-06-30,2024-06-30,2024-06-30
C0380,Avni Yohannan,Delhi,organic,2023-05-20,3,3,23244.27,7748.09,2023-07-28,2024-05-29,2024-05-29
C0531,Nisha Sastry,Ahmedabad,organic,2022-06-19,1,1,5597.5,5597.5,2023-04-05,2023-04-05,2023-04-05
C1800,Panini Madan,Delhi,social_media,2022-06-09,3,2,15015.38,7507.69,2022-06-21,2024-04-30,2024-04-30
C1392,Ridhi Peri,Bengaluru,organic,2022-08-18,4,3,26621.17,8873.72,2022-09-04,2023-09-20,2023-09-20
C1679,Shivani Garde,Kolkata,social_media,2022-06-08,6,4,26161.65,6540.41,2022-07-10,2023-12-12,2023-12-12
C0924,Utkarsh Mohanty,Delhi,organic,2022-05-30,3,2,2461.5,1230.75,2022-12-31,2024-02-15,2024-02-15
C0019,Yashica Issac,Jaipur,email,2024-03-08,4,3,9055.42,3018.47,2024-06-30,2024-06-30,2024-06-30
C0071,Anvi Sarraf,Bengaluru,social_media,2023-02-10,3,2,6637.5,3318.75,2023-11-24,2024-06-30,2024-06-30
C0699,Keya Kumar,Chennai,referral,2023-08-21,3,2,2950.36,1475.18,2024-06-30,2024-06-30,2024-06-30
C1867,Adya Sankar,Delhi,organic,2024-03-21,7,4,15134.32,3783.58,2024-06-30,2024-06-30,2024-06-30
C1325,Hardik Borde,Hyderabad,social_media,2023-10-25,4,3,31194.27,10398.09,2024-06-07,2024-06-30,2024-06-30
C1216,Vrishti Morar,Chennai,paid_search,2022-12-11,3,1,1212.76,1212.76,2023-01-04,2024-06-30,2024-06-30
C0966,Turvi Divan,Bengaluru,paid_search,2024-01-18,3,1,15328.1,15328.1,2024-01-24,2024-06-30,2024-06-30
C1036,Charvi Sheth,Pune,paid_search,2024-06-17,5,3,8636.12,2878.71,2024-06-30,2024-06-30,2024-06-30
C0362,Nitesh Kohli,Hyderabad,organic,2022-06-29,3,1,2951.27,2951.27,2022-10-30,2024-03-22,2024-03-22
C1185,Harish Goel,Jaipur,organic,2022-07-24,2,2,6097.52,3048.76,2023-06-28,2024-05-25,2024-05-25
C0873,Yamini Bandi,Bengaluru,organic,2023-06-21,2,2,7749.82,3874.91,2023-12-02,2024-06-30,2024-06-30
